trial,score,auc,pr_auc,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_lambda,reg_alpha,gamma,n_estimators,train_end,test_start,test_end
11,0.34250526135021636,0.5798611111111112,0.34250526135021636,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2007-08-21,2007-08-28,2007-09-11
19,0.34243898595202044,0.5694444444444444,0.34243898595202044,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2007-08-21,2007-08-28,2007-09-11
20,0.3377429384775134,0.5555555555555556,0.3377429384775134,5,0.05,0.903407811934084,0.8877851823803746,1.0,1.497277656453148,0.04940078725105252,0.4,800,2007-08-21,2007-08-28,2007-09-11
13,0.520002314490099,0.6153846153846154,0.520002314490099,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2007-08-28,2007-09-04,2007-09-18
8,0.425638612305021,0.6576923076923077,0.425638612305021,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2007-08-28,2007-09-04,2007-09-18
2,0.39451524232934926,0.6615384615384615,0.39451524232934926,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2007-08-28,2007-09-04,2007-09-18
12,0.3544509837427794,0.6692307692307693,0.3544509837427794,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2007-08-28,2007-09-04,2007-09-18
3,0.3447145524467506,0.6653846153846154,0.3447145524467506,6,0.05,0.7773656795309325,0.6908954887139107,5.0,2.0419413588527497,0.0014869850133332,0.4,800,2007-08-28,2007-09-04,2007-09-18
5,0.3436018744476983,0.6384615384615384,0.3436018744476983,6,0.08,0.7866884014908136,0.6175215063148914,10.0,0.7408297960466108,0.06986057787933078,0.0,800,2007-08-28,2007-09-04,2007-09-18
4,0.33947304909424586,0.6038461538461538,0.33947304909424586,7,0.03,0.9032350960341495,0.7418103872519474,10.0,5.8582489969091,0.25788556152146747,0.2,800,2007-08-28,2007-09-04,2007-09-18
10,0.3369708424530406,0.6576923076923077,0.3369708424530406,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2007-08-28,2007-09-04,2007-09-18
7,0.33425967669814416,0.6461538461538462,0.33425967669814416,5,0.08,0.6907637396203536,0.867925597873004,1.0,1.5165862380748731,0.1771051252192092,0.1,800,2007-08-28,2007-09-04,2007-09-18
11,0.32465377046787736,0.6346153846153846,0.32465377046787736,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2007-08-28,2007-09-04,2007-09-18
17,0.32116765735212033,0.6346153846153846,0.32116765735212033,6,0.1,0.6472023608482061,0.9847590658198058,2.0,5.005399660004454,0.07748350558842121,0.0,800,2007-08-28,2007-09-04,2007-09-18
9,0.31942936396597726,0.6346153846153846,0.31942936396597726,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2007-08-28,2007-09-04,2007-09-18
1,0.3170594670674594,0.6269230769230769,0.3170594670674594,3,0.08,0.943439167964553,0.8789472116237456,10.0,0.6362020770991013,0.43070543235452424,0.1,800,2007-08-28,2007-09-04,2007-09-18
16,0.31653545963840085,0.6230769230769231,0.31653545963840085,7,0.05,0.7784625102296123,0.752408490438593,1.0,1.0756309698756332,0.05032259187325554,0.2,800,2007-08-28,2007-09-04,2007-09-18
6,0.3152251460477413,0.6153846153846154,0.3152251460477413,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2007-08-28,2007-09-04,2007-09-18
18,0.30997305618358245,0.6192307692307693,0.30997305618358245,5,0.08,0.9115003615863179,0.8867560756635982,2.0,1.5642193441716328,0.00543315652603629,0.4,800,2007-08-28,2007-09-04,2007-09-18
14,0.2985716380861926,0.6153846153846154,0.2985716380861926,3,0.05,0.865725416130955,0.7625547445760282,5.0,3.939330541466676,0.002823754160079981,0.2,800,2007-08-28,2007-09-04,2007-09-18
20,0.2978893653822439,0.5884615384615385,0.2978893653822439,5,0.05,0.903407811934084,0.8877851823803746,1.0,1.497277656453148,0.04940078725105252,0.4,800,2007-08-28,2007-09-04,2007-09-18
19,0.2964124557828919,0.5846153846153845,0.2964124557828919,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2007-08-28,2007-09-04,2007-09-18
15,0.28592170697465225,0.5692307692307692,0.28592170697465225,4,0.01,0.88894374023858,0.7847508921005549,1.0,0.7540479384549796,0.02253309733898527,0.0,800,2007-08-28,2007-09-04,2007-09-18
13,0.4736151548771186,0.6109090909090911,0.4736151548771186,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2007-09-04,2007-09-11,2007-09-25
11,0.4500377886178618,0.6872727272727273,0.4500377886178618,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2007-09-04,2007-09-11,2007-09-25
3,0.44345383633837054,0.6763636363636364,0.44345383633837054,6,0.05,0.7773656795309325,0.6908954887139107,5.0,2.0419413588527497,0.0014869850133332,0.4,800,2007-09-04,2007-09-11,2007-09-25
2,0.4433408514976908,0.6836363636363636,0.4433408514976908,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2007-09-04,2007-09-11,2007-09-25
5,0.4246355274678553,0.6509090909090909,0.4246355274678553,6,0.08,0.7866884014908136,0.6175215063148914,10.0,0.7408297960466108,0.06986057787933078,0.0,800,2007-09-04,2007-09-11,2007-09-25
12,0.40554285307924354,0.6836363636363636,0.40554285307924354,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2007-09-04,2007-09-11,2007-09-25
9,0.4014329095345138,0.6799999999999999,0.4014329095345138,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2007-09-04,2007-09-11,2007-09-25
4,0.3908971884089439,0.6472727272727272,0.3908971884089439,7,0.03,0.9032350960341495,0.7418103872519474,10.0,5.8582489969091,0.25788556152146747,0.2,800,2007-09-04,2007-09-11,2007-09-25
1,0.37985698069430124,0.6472727272727272,0.37985698069430124,3,0.08,0.943439167964553,0.8789472116237456,10.0,0.6362020770991013,0.43070543235452424,0.1,800,2007-09-04,2007-09-11,2007-09-25
17,0.3662758983342324,0.6581818181818182,0.3662758983342324,6,0.1,0.6472023608482061,0.9847590658198058,2.0,5.005399660004454,0.07748350558842121,0.0,800,2007-09-04,2007-09-11,2007-09-25
6,0.36466810587068355,0.6472727272727272,0.36466810587068355,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2007-09-04,2007-09-11,2007-09-25
10,0.3592754726145522,0.6545454545454545,0.3592754726145522,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2007-09-04,2007-09-11,2007-09-25
14,0.3531461167365914,0.6545454545454545,0.3531461167365914,3,0.05,0.865725416130955,0.7625547445760282,5.0,3.939330541466676,0.002823754160079981,0.2,800,2007-09-04,2007-09-11,2007-09-25
8,0.3476830243981243,0.6472727272727272,0.3476830243981243,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2007-09-04,2007-09-11,2007-09-25
16,0.3447864143184999,0.6363636363636364,0.3447864143184999,7,0.05,0.7784625102296123,0.752408490438593,1.0,1.0756309698756332,0.05032259187325554,0.2,800,2007-09-04,2007-09-11,2007-09-25
19,0.34293134054497687,0.6072727272727272,0.34293134054497687,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2007-09-04,2007-09-11,2007-09-25
7,0.3416197332183822,0.6327272727272727,0.3416197332183822,5,0.08,0.6907637396203536,0.867925597873004,1.0,1.5165862380748731,0.1771051252192092,0.1,800,2007-09-04,2007-09-11,2007-09-25
18,0.33469246325283475,0.6181818181818182,0.33469246325283475,5,0.08,0.9115003615863179,0.8867560756635982,2.0,1.5642193441716328,0.00543315652603629,0.4,800,2007-09-04,2007-09-11,2007-09-25
20,0.3299040771977151,0.6072727272727272,0.3299040771977151,5,0.05,0.903407811934084,0.8877851823803746,1.0,1.497277656453148,0.04940078725105252,0.4,800,2007-09-04,2007-09-11,2007-09-25
15,0.31740311231614826,0.5818181818181818,0.31740311231614826,4,0.01,0.88894374023858,0.7847508921005549,1.0,0.7540479384549796,0.02253309733898527,0.0,800,2007-09-04,2007-09-11,2007-09-25
2,0.47929597268754565,0.6690909090909091,0.47929597268754565,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2007-09-11,2007-09-18,2007-10-02
13,0.45588480451771063,0.5963636363636363,0.45588480451771063,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2007-09-11,2007-09-18,2007-10-02
12,0.43909139726316626,0.6436363636363636,0.43909139726316626,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2007-09-11,2007-09-18,2007-10-02
9,0.3872280186667905,0.6618181818181819,0.3872280186667905,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2007-09-11,2007-09-18,2007-10-02
5,0.3756000259569049,0.6545454545454545,0.3756000259569049,6,0.08,0.7866884014908136,0.6175215063148914,10.0,0.7408297960466108,0.06986057787933078,0.0,800,2007-09-11,2007-09-18,2007-10-02
7,0.37125953824870234,0.6690909090909091,0.37125953824870234,5,0.08,0.6907637396203536,0.867925597873004,1.0,1.5165862380748731,0.1771051252192092,0.1,800,2007-09-11,2007-09-18,2007-10-02
1,0.36485551909084124,0.6290909090909091,0.36485551909084124,3,0.08,0.943439167964553,0.8789472116237456,10.0,0.6362020770991013,0.43070543235452424,0.1,800,2007-09-11,2007-09-18,2007-10-02
3,0.3619699863523974,0.6472727272727272,0.3619699863523974,6,0.05,0.7773656795309325,0.6908954887139107,5.0,2.0419413588527497,0.0014869850133332,0.4,800,2007-09-11,2007-09-18,2007-10-02
10,0.35721381687093506,0.6509090909090909,0.35721381687093506,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2007-09-11,2007-09-18,2007-10-02
14,0.3490967504470178,0.6436363636363637,0.3490967504470178,3,0.05,0.865725416130955,0.7625547445760282,5.0,3.939330541466676,0.002823754160079981,0.2,800,2007-09-11,2007-09-18,2007-10-02
4,0.3475529398513874,0.5745454545454545,0.3475529398513874,7,0.03,0.9032350960341495,0.7418103872519474,10.0,5.8582489969091,0.25788556152146747,0.2,800,2007-09-11,2007-09-18,2007-10-02
6,0.3474466146033921,0.629090909090909,0.3474466146033921,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2007-09-11,2007-09-18,2007-10-02
11,0.3428259320285048,0.6327272727272727,0.3428259320285048,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2007-09-11,2007-09-18,2007-10-02
8,0.34074852134789235,0.6290909090909091,0.34074852134789235,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2007-09-11,2007-09-18,2007-10-02
16,0.338962804979429,0.6254545454545455,0.338962804979429,7,0.05,0.7784625102296123,0.752408490438593,1.0,1.0756309698756332,0.05032259187325554,0.2,800,2007-09-11,2007-09-18,2007-10-02
17,0.33514784518184887,0.6181818181818182,0.33514784518184887,6,0.1,0.6472023608482061,0.9847590658198058,2.0,5.005399660004454,0.07748350558842121,0.0,800,2007-09-11,2007-09-18,2007-10-02
19,0.334045114555461,0.6254545454545455,0.334045114555461,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2007-09-11,2007-09-18,2007-10-02
18,0.33359829319199236,0.6290909090909091,0.33359829319199236,5,0.08,0.9115003615863179,0.8867560756635982,2.0,1.5642193441716328,0.00543315652603629,0.4,800,2007-09-11,2007-09-18,2007-10-02
20,0.32873016682741163,0.6181818181818182,0.32873016682741163,5,0.05,0.903407811934084,0.8877851823803746,1.0,1.497277656453148,0.04940078725105252,0.4,800,2007-09-11,2007-09-18,2007-10-02
15,0.3174759351162438,0.5854545454545454,0.3174759351162438,4,0.01,0.88894374023858,0.7847508921005549,1.0,0.7540479384549796,0.02253309733898527,0.0,800,2007-09-11,2007-09-18,2007-10-02
12,0.39612534149731804,0.6255144032921811,0.39612534149731804,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2007-09-18,2007-09-25,2007-10-09
2,0.38296040905387546,0.617283950617284,0.38296040905387546,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2007-09-18,2007-09-25,2007-10-09
5,0.3714451178832958,0.5884773662551441,0.3714451178832958,6,0.08,0.7866884014908136,0.6175215063148914,10.0,0.7408297960466108,0.06986057787933078,0.0,800,2007-09-18,2007-09-25,2007-10-09
1,0.36005231940936233,0.5925925925925926,0.36005231940936233,3,0.08,0.943439167964553,0.8789472116237456,10.0,0.6362020770991013,0.43070543235452424,0.1,800,2007-09-18,2007-09-25,2007-10-09
13,0.35102369189774313,0.5308641975308642,0.35102369189774313,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2007-09-18,2007-09-25,2007-10-09
4,0.3464486806702843,0.5432098765432098,0.3464486806702843,7,0.03,0.9032350960341495,0.7418103872519474,10.0,5.8582489969091,0.25788556152146747,0.2,800,2007-09-18,2007-09-25,2007-10-09
9,0.30074633874039,0.6131687242798355,0.30074633874039,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2007-09-18,2007-09-25,2007-10-09
17,0.28845841360744445,0.6008230452674898,0.28845841360744445,6,0.1,0.6472023608482061,0.9847590658198058,2.0,5.005399660004454,0.07748350558842121,0.0,800,2007-09-18,2007-09-25,2007-10-09
3,0.28719547492507824,0.6090534979423868,0.28719547492507824,6,0.05,0.7773656795309325,0.6908954887139107,5.0,2.0419413588527497,0.0014869850133332,0.4,800,2007-09-18,2007-09-25,2007-10-09
6,0.28358510438472007,0.617283950617284,0.28358510438472007,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2007-09-18,2007-09-25,2007-10-09
16,0.2794306062571195,0.6049382716049383,0.2794306062571195,7,0.05,0.7784625102296123,0.752408490438593,1.0,1.0756309698756332,0.05032259187325554,0.2,800,2007-09-18,2007-09-25,2007-10-09
19,0.2773789096565866,0.6090534979423868,0.2773789096565866,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2007-09-18,2007-09-25,2007-10-09
11,0.27686832813409235,0.6008230452674896,0.27686832813409235,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2007-09-18,2007-09-25,2007-10-09
7,0.2759956634779028,0.6090534979423868,0.2759956634779028,5,0.08,0.6907637396203536,0.867925597873004,1.0,1.5165862380748731,0.1771051252192092,0.1,800,2007-09-18,2007-09-25,2007-10-09
10,0.27262385114571025,0.588477366255144,0.27262385114571025,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2007-09-18,2007-09-25,2007-10-09
14,0.2717231926277558,0.6131687242798354,0.2717231926277558,3,0.05,0.865725416130955,0.7625547445760282,5.0,3.939330541466676,0.002823754160079981,0.2,800,2007-09-18,2007-09-25,2007-10-09
18,0.2693401573719136,0.6090534979423868,0.2693401573719136,5,0.08,0.9115003615863179,0.8867560756635982,2.0,1.5642193441716328,0.00543315652603629,0.4,800,2007-09-18,2007-09-25,2007-10-09
15,0.26744870292985945,0.5925925925925926,0.26744870292985945,4,0.01,0.88894374023858,0.7847508921005549,1.0,0.7540479384549796,0.02253309733898527,0.0,800,2007-09-18,2007-09-25,2007-10-09
20,0.26596457522024153,0.588477366255144,0.26596457522024153,5,0.05,0.903407811934084,0.8877851823803746,1.0,1.497277656453148,0.04940078725105252,0.4,800,2007-09-18,2007-09-25,2007-10-09
8,0.26374693624748746,0.588477366255144,0.26374693624748746,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2007-09-18,2007-09-25,2007-10-09
7,0.2452199719293925,0.6551724137931035,0.2452199719293925,5,0.08,0.6907637396203536,0.867925597873004,1.0,1.5165862380748731,0.1771051252192092,0.1,800,2007-09-25,2007-10-02,2007-10-16
17,0.23895688897568595,0.6403940886699507,0.23895688897568595,6,0.1,0.6472023608482061,0.9847590658198058,2.0,5.005399660004454,0.07748350558842121,0.0,800,2007-09-25,2007-10-02,2007-10-16
2,0.23812727077894302,0.6354679802955665,0.23812727077894302,6,0.08,0.6512454530702183,0.7801543751582268,10.0,1.2819698951780565,0.3178816582613601,0.2,800,2007-09-25,2007-10-02,2007-10-16
12,0.2358452882521205,0.6354679802955665,0.2358452882521205,3,0.08,0.6123271338271757,0.774686955692945,5.0,0.8630642749239743,0.012677316647743868,0.05,800,2007-09-25,2007-10-02,2007-10-16
16,0.2299627465593852,0.6305418719211822,0.2299627465593852,7,0.05,0.7784625102296123,0.752408490438593,1.0,1.0756309698756332,0.05032259187325554,0.2,800,2007-09-25,2007-10-02,2007-10-16
11,0.22326374626064066,0.6108374384236452,0.22326374626064066,5,0.08,0.8260944425924756,0.9059995429664103,5.0,2.5014403555144367,0.031236644989686733,0.1,800,2007-09-25,2007-10-02,2007-10-16
18,0.22031527762620198,0.625615763546798,0.22031527762620198,5,0.08,0.9115003615863179,0.8867560756635982,2.0,1.5642193441716328,0.00543315652603629,0.4,800,2007-09-25,2007-10-02,2007-10-16
5,0.21939469650976678,0.6108374384236452,0.21939469650976678,6,0.08,0.7866884014908136,0.6175215063148914,10.0,0.7408297960466108,0.06986057787933078,0.0,800,2007-09-25,2007-10-02,2007-10-16
19,0.21885790796505084,0.6206896551724138,0.21885790796505084,3,0.05,0.7823105159334445,0.6809453459180921,1.0,1.0878080956056209,0.03663471659022304,0.4,800,2007-09-25,2007-10-02,2007-10-16
3,0.2183470977174689,0.6009852216748768,0.2183470977174689,6,0.05,0.7773656795309325,0.6908954887139107,5.0,2.0419413588527497,0.0014869850133332,0.4,800,2007-09-25,2007-10-02,2007-10-16
20,0.2140250158034228,0.6059113300492611,0.2140250158034228,5,0.05,0.903407811934084,0.8877851823803746,1.0,1.497277656453148,0.04940078725105252,0.4,800,2007-09-25,2007-10-02,2007-10-16
13,0.21365957220428455,0.5714285714285714,0.21365957220428455,7,0.01,0.6233210966756264,0.7125535568087986,10.0,1.054273119418216,0.06125966108369505,0.05,800,2007-09-25,2007-10-02,2007-10-16
9,0.21142530692220132,0.5763546798029556,0.21142530692220132,4,0.08,0.6799632809900433,0.6029449079004022,5.0,3.6780431099608277,0.062387461202956296,0.0,800,2007-09-25,2007-10-02,2007-10-16
14,0.20869670402606005,0.6009852216748768,0.20869670402606005,3,0.05,0.865725416130955,0.7625547445760282,5.0,3.939330541466676,0.002823754160079981,0.2,800,2007-09-25,2007-10-02,2007-10-16
6,0.20845234226043818,0.5812807881773399,0.20845234226043818,7,0.03,0.7303301432552608,0.7481838824139475,5.0,1.6463091517076809,0.0032476758025680513,0.4,800,2007-09-25,2007-10-02,2007-10-16
1,0.20789527932385074,0.5862068965517242,0.20789527932385074,3,0.08,0.943439167964553,0.8789472116237456,10.0,0.6362020770991013,0.43070543235452424,0.1,800,2007-09-25,2007-10-02,2007-10-16
8,0.2052075678756351,0.5862068965517242,0.2052075678756351,6,0.01,0.9329039205580805,0.9219057429987207,5.0,1.337291908769443,0.006004624868983827,0.05,800,2007-09-25,2007-10-02,2007-10-16
10,0.20404824911410904,0.5763546798029556,0.20404824911410904,5,0.03,0.783566310215336,0.8274964783811575,5.0,0.7141290465056294,0.0020381267945736308,0.2,800,2007-09-25,2007-10-02,2007-10-16
15,0.20068880727592725,0.5763546798029556,0.20068880727592725,4,0.01,0.88894374023858,0.7847508921005549,1.0,0.7540479384549796,0.02253309733898527,0.0,800,2007-09-25,2007-10-02,2007-10-16
